"","ParameterLabel","Phenotype","Subset","Iteration","LearningRate","BoostRounds","Metric","Value"
"3689","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,9,0.1605,2060,"Spearman",0.253024118738404
"3690","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,10,0.1605,2060,"Spearman",0.262968460111317
"3691","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,1,0.1605,2060,"Spearman",0.285578231292517
"3692","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,2,0.1605,2060,"Spearman",0.286988249845393
"3693","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,3,0.1605,2060,"Spearman",0.25256648113791
"3694","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,4,0.1605,2060,"Spearman",0.301558441558442
"3695","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,5,0.1605,2060,"Spearman",0.324625850340136
"3696","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,6,0.1605,2060,"Spearman",0.382881880024737
"3697","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,7,0.1605,2060,"Spearman",0.243970315398887
"3698","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,8,0.1605,2060,"Spearman",0.204118738404453
"3699","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,9,0.1605,2060,"Spearman",0.264984539270254
"3700","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,10,0.1605,2060,"Spearman",0.286345083487941
"3701","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,1,0.1605,2060,"Spearman",0.136487322201608
"3702","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,2,0.1605,2060,"Spearman",0.0831787260358689
"3703","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,3,0.1605,2060,"Spearman",0.187544836116265
"3704","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,4,0.1605,2060,"Spearman",0.14387136672851
"3705","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,5,0.1605,2060,"Spearman",0.0758317872603587
"3706","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,6,0.1605,2060,"Spearman",0.081595547309833
"3707","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,7,0.1605,2060,"Spearman",0.0950401978973408
"3708","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,8,0.1605,2060,"Spearman",0.0902659245516388
"3709","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,9,0.1605,2060,"Spearman",0.175423623995053
"3710","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,10,0.1605,2060,"Spearman",0.0909461966604824
"3711","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,1,0.1605,2060,"Spearman",0.0811997526283241
"3712","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,2,0.1605,2060,"Spearman",0.148423005565863
"3713","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,3,0.1605,2060,"Spearman",0.194953617810761
"3714","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,4,0.1605,2060,"Spearman",0.265986394557823
"3715","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,5,0.1605,2060,"Spearman",0.115003092145949
"3716","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,6,0.1605,2060,"Spearman",0.0175757575757576
"3717","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,7,0.1605,2060,"Spearman",0.215287569573284
"3718","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,8,0.1605,2060,"Spearman",0.133419913419913
"3719","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,9,0.1605,2060,"Spearman",0.123401360544218
"3720","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,10,0.1605,2060,"Spearman",0.10186765615337
"3721","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,1,0.1605,2060,"Spearman",0.192319109461967
"3722","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,2,0.1605,2060,"Spearman",0.169363017934447
"3723","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,3,0.1605,2060,"Spearman",0.237204700061843
"3724","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,4,0.1605,2060,"Spearman",0.14878169449598
"3725","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,5,0.1605,2060,"Spearman",0.19991341991342
"3726","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,6,0.1605,2060,"Spearman",0.122807668521954
"3727","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,7,0.1605,2060,"Spearman",0.157019171304886
"3728","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,8,0.1605,2060,"Spearman",0.245541125541126
"3729","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,9,0.1605,2060,"Spearman",0.17764996907854
"3730","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,10,0.1605,2060,"Spearman",0.101026592455164
"3731","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,1,0.1605,2060,"Pearson",0.185311570722055
"3732","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,2,0.1605,2060,"Pearson",0.213450181072889
"3733","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,3,0.1605,2060,"Pearson",0.281938690516111
"3734","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,4,0.1605,2060,"Pearson",0.238451429483003
"3735","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,5,0.1605,2060,"Pearson",0.242352774021336
"3736","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,6,0.1605,2060,"Pearson",0.271662146325207
"3737","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,7,0.1605,2060,"Pearson",0.264743831710867
"3738","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,8,0.1605,2060,"Pearson",0.208892179689893
"3739","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,9,0.1605,2060,"Pearson",0.188224438952553
"3740","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,10,0.1605,2060,"Pearson",0.258611109910091
"3741","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,1,0.1605,2060,"Pearson",0.26570776831664
"3742","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,2,0.1605,2060,"Pearson",0.263836735709611
"3743","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,3,0.1605,2060,"Pearson",0.238577417632351
"3744","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,4,0.1605,2060,"Pearson",0.243343135593529
"3745","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,5,0.1605,2060,"Pearson",0.266027289470089
"3746","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,6,0.1605,2060,"Pearson",0.281568285244726
"3747","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,7,0.1605,2060,"Pearson",0.218626875568669
"3748","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,8,0.1605,2060,"Pearson",0.205022802708431
"3749","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,9,0.1605,2060,"Pearson",0.249796508535712
"3750","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,10,0.1605,2060,"Pearson",0.206765819267277
"3751","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,1,0.1605,2060,"Pearson",0.141704122822573
"3752","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,2,0.1605,2060,"Pearson",0.0814888753794645
"3753","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,3,0.1605,2060,"Pearson",0.179004758108852
"3754","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,4,0.1605,2060,"Pearson",0.1311334987467
"3755","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,5,0.1605,2060,"Pearson",0.102785083660805
"3756","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,6,0.1605,2060,"Pearson",0.100594183931478
"3757","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,7,0.1605,2060,"Pearson",0.108960101823309
"3758","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,8,0.1605,2060,"Pearson",0.126919206197575
"3759","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,9,0.1605,2060,"Pearson",0.179205488000618
"3760","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,10,0.1605,2060,"Pearson",0.0863869852323379
"3761","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,1,0.1605,2060,"Pearson",0.07516545387355
"3762","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,2,0.1605,2060,"Pearson",0.19573764923597
"3763","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,3,0.1605,2060,"Pearson",0.187421834259297
"3764","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,4,0.1605,2060,"Pearson",0.24705893439073
"3765","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,5,0.1605,2060,"Pearson",0.136759802182664
"3766","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,6,0.1605,2060,"Pearson",0.0801989499755503
"3767","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,7,0.1605,2060,"Pearson",0.202073490359745
"3768","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,8,0.1605,2060,"Pearson",0.140729723492595
"3769","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,9,0.1605,2060,"Pearson",0.132328116884452
"3770","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,10,0.1605,2060,"Pearson",0.145846523634477
"3771","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,1,0.1605,2060,"Pearson",0.199816806333988
"3772","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,2,0.1605,2060,"Pearson",0.1376231148174
"3773","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,3,0.1605,2060,"Pearson",0.194717955621413
"3774","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,4,0.1605,2060,"Pearson",0.129135412123727
"3775","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,5,0.1605,2060,"Pearson",0.191492492900072
"3776","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,6,0.1605,2060,"Pearson",0.11694995577084
"3777","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,7,0.1605,2060,"Pearson",0.138234712875509
"3778","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,8,0.1605,2060,"Pearson",0.204938294862991
"3779","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,9,0.1605,2060,"Pearson",0.149628439257926
"3780","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,10,0.1605,2060,"Pearson",0.106815735086016
"3781","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,1,0.1605,2060,"R_squared",-21.796782668255
"3782","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,2,0.1605,2060,"R_squared",-21.6313426317349
"3783","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,3,0.1605,2060,"R_squared",-21.492977659124
"3784","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,4,0.1605,2060,"R_squared",-21.5818650000742
"3785","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,5,0.1605,2060,"R_squared",-20.946327960767
"3786","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,6,0.1605,2060,"R_squared",-21.3223788930215
"3787","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,7,0.1605,2060,"R_squared",-21.1134834635806
"3788","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,8,0.1605,2060,"R_squared",-21.905471817371
"3789","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,9,0.1605,2060,"R_squared",-21.4733923608628
"3790","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,10,0.1605,2060,"R_squared",-21.6588504287247
"3791","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,1,0.1605,2060,"R_squared",-19.0361575010508
"3792","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,2,0.1605,2060,"R_squared",-19.6075174936613
"3793","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,3,0.1605,2060,"R_squared",-19.1903256286458
"3794","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,4,0.1605,2060,"R_squared",-19.1742719502239
"3795","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,5,0.1605,2060,"R_squared",-19.8005400738195
"3796","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,6,0.1605,2060,"R_squared",-19.0942082809417
"3797","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,7,0.1605,2060,"R_squared",-19.0815895920405
"3798","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,8,0.1605,2060,"R_squared",-19.3327822546935
"3799","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,9,0.1605,2060,"R_squared",-19.7117937163637
"3800","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,10,0.1605,2060,"R_squared",-19.0870447631448
"3801","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,1,0.1605,2060,"R_squared",-19.4977452637341
"3802","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,2,0.1605,2060,"R_squared",-19.5191461170838
"3803","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,3,0.1605,2060,"R_squared",-19.7682553255951
"3804","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,4,0.1605,2060,"R_squared",-19.5481781592187
"3805","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,5,0.1605,2060,"R_squared",-19.5526099672646
"3806","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,6,0.1605,2060,"R_squared",-19.472261496071
"3807","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,7,0.1605,2060,"R_squared",-20.1912441339278
"3808","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,8,0.1605,2060,"R_squared",-19.7188393617915
"3809","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,9,0.1605,2060,"R_squared",-19.4397625381639
"3810","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,10,0.1605,2060,"R_squared",-19.5069651544297
"3811","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,1,0.1605,2060,"R_squared",-22.7723309209267
"3812","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,2,0.1605,2060,"R_squared",-22.1672824837586
"3813","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,3,0.1605,2060,"R_squared",-22.3017591199566
"3814","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,4,0.1605,2060,"R_squared",-22.2022435578771
"3815","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,5,0.1605,2060,"R_squared",-22.7303449549695
"3816","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,6,0.1605,2060,"R_squared",-22.5384763179187
"3817","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,7,0.1605,2060,"R_squared",-22.5683484334162
"3818","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,8,0.1605,2060,"R_squared",-23.1399654454358
"3819","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,9,0.1605,2060,"R_squared",-22.4565725467306
"3820","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,10,0.1605,2060,"R_squared",-22.4814015530023
"3821","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,1,0.1605,2060,"R_squared",-31.1746631828128
"3822","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,2,0.1605,2060,"R_squared",-29.4862189438669
"3823","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,3,0.1605,2060,"R_squared",-29.9656705069578
"3824","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,4,0.1605,2060,"R_squared",-30.4831140483051
"3825","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,5,0.1605,2060,"R_squared",-30.481255434906
"3826","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,6,0.1605,2060,"R_squared",-30.3000383511474
"3827","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,7,0.1605,2060,"R_squared",-29.9443606493789
"3828","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,8,0.1605,2060,"R_squared",-30.467717069269
"3829","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,9,0.1605,2060,"R_squared",-30.6037843810465
"3830","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,10,0.1605,2060,"R_squared",-30.2061692550628
"3831","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,1,0.1605,2060,"MSE",13.5085199429226
"3832","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,2,0.1605,2060,"MSE",13.4104863710273
"3833","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,3,0.1605,2060,"MSE",13.328496468368
"3834","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,4,0.1605,2060,"MSE",13.3811677788495
"3835","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,5,0.1605,2060,"MSE",13.0045723226011
"3836","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,6,0.1605,2060,"MSE",13.2274060264547
"3837","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,7,0.1605,2060,"MSE",13.1036224155983
"3838","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,8,0.1605,2060,"MSE",13.5729250635828
"3839","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,9,0.1605,2060,"MSE",13.3168909538531
"3840","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,10,0.1605,2060,"MSE",13.4267864616862
"3841","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,1,0.1605,2060,"MSE",12.5046204625934
"3842","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,2,0.1605,2060,"MSE",12.8612077900153
"3843","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,3,0.1605,2060,"MSE",12.6008372108847
"3844","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,4,0.1605,2060,"MSE",12.5908180664612
"3845","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,5,0.1605,2060,"MSE",12.981673707967
"3846","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,6,0.1605,2060,"MSE",12.540850112418
"3847","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,7,0.1605,2060,"MSE",12.5329747543092
"3848","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,8,0.1605,2060,"MSE",12.6897447791655
"3849","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,9,0.1605,2060,"MSE",12.9262868645882
"3850","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",2,10,0.1605,2060,"MSE",12.5363793414519
"3851","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,1,0.1605,2060,"MSE",12.761241893763
"3852","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,2,0.1605,2060,"MSE",12.774565381923
"3853","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,3,0.1605,2060,"MSE",12.9296528233403
"3854","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,4,0.1605,2060,"MSE",12.7926398046259
"3855","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,5,0.1605,2060,"MSE",12.7953989068478
"3856","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,6,0.1605,2060,"MSE",12.7453765134819
"3857","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,7,0.1605,2060,"MSE",13.192992153205
"3858","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,8,0.1605,2060,"MSE",12.8988880216806
"3859","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,9,0.1605,2060,"MSE",12.7251436996865
"3860","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",3,10,0.1605,2060,"MSE",12.7669819034024
"3861","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,1,0.1605,2060,"MSE",14.1135632920816
"3862","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,2,0.1605,2060,"MSE",13.7543478057605
"3863","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,3,0.1605,2060,"MSE",13.8341861910918
"3864","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,4,0.1605,2060,"MSE",13.7751040931423
"3865","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,5,0.1605,2060,"MSE",14.0886363469753
"3866","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,6,0.1605,2060,"MSE",13.9747244987098
"3867","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,7,0.1605,2060,"MSE",13.9924594862525
"3868","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,8,0.1605,2060,"MSE",14.3318268333083
"3869","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,9,0.1605,2060,"MSE",13.9260984694673
"3870","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",4,10,0.1605,2060,"MSE",13.9408393778225
"3871","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,1,0.1605,2060,"MSE",14.4522906878714
"3872","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,2,0.1605,2060,"MSE",13.6938713436545
"3873","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,3,0.1605,2060,"MSE",13.9092325215221
"3874","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,4,0.1605,2060,"MSE",14.1416590253093
"3875","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,5,0.1605,2060,"MSE",14.1408241689826
"3876","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,6,0.1605,2060,"MSE",14.0594246541778
"3877","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,7,0.1605,2060,"MSE",13.8996605097035
"3878","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,8,0.1605,2060,"MSE",14.1347429741457
"3879","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,9,0.1605,2060,"MSE",14.1958620084539
"3880","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",5,10,0.1605,2060,"MSE",14.0172603133885
"3881","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,1,0.1605,2060,"Sensitivity",1
"3882","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,1,0.1605,2060,"Specificity",0
"3883","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,1,0.1605,2060,"Precision",0.252525252525253
"3884","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,1,0.1605,2060,"F1_Score",0.403225806451613
"3885","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,1,0.1605,2060,"AUC",0.404864864864865
"3886","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,2,0.1605,2060,"Sensitivity",1
"3887","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,2,0.1605,2060,"Specificity",0
"3888","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,2,0.1605,2060,"Precision",0.252525252525253
"3889","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,2,0.1605,2060,"F1_Score",0.403225806451613
"3890","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,2,0.1605,2060,"AUC",0.383243243243243
"3891","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,3,0.1605,2060,"Sensitivity",1
"3892","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,3,0.1605,2060,"Specificity",0
"3893","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,3,0.1605,2060,"Precision",0.252525252525253
"3894","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,3,0.1605,2060,"F1_Score",0.403225806451613
"3895","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,3,0.1605,2060,"AUC",0.344864864864865
"3896","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,4,0.1605,2060,"Sensitivity",1
"3897","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,4,0.1605,2060,"Specificity",0
"3898","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,4,0.1605,2060,"Precision",0.252525252525253
"3899","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,4,0.1605,2060,"F1_Score",0.403225806451613
"3900","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,4,0.1605,2060,"AUC",0.342702702702703
"3901","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,5,0.1605,2060,"Sensitivity",1
"3902","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,5,0.1605,2060,"Specificity",0
"3903","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,5,0.1605,2060,"Precision",0.252525252525253
"3904","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,5,0.1605,2060,"F1_Score",0.403225806451613
"3905","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,5,0.1605,2060,"AUC",0.341081081081081
"3906","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,6,0.1605,2060,"Sensitivity",1
"3907","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,6,0.1605,2060,"Specificity",0
"3908","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,6,0.1605,2060,"Precision",0.252525252525253
"3909","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,6,0.1605,2060,"F1_Score",0.403225806451613
"3910","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,6,0.1605,2060,"AUC",0.319459459459459
"3911","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,7,0.1605,2060,"Sensitivity",1
"3912","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,7,0.1605,2060,"Specificity",0
"3913","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,7,0.1605,2060,"Precision",0.252525252525253
"3914","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,7,0.1605,2060,"F1_Score",0.403225806451613
"3915","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,7,0.1605,2060,"AUC",0.331351351351351
"3916","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,8,0.1605,2060,"Sensitivity",1
"3917","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,8,0.1605,2060,"Specificity",0
"3918","GBM_Model_17_eta_0.1605_ntrees_2060","GPC_1",1,8,0.1605,2060,"Precision",0.252525252525253
