"model_number","subset","iteration","eta","nround","correlation"
"10",4,1,0.121,1080,0.994682223450352
"10",4,2,0.121,1080,0.993577287775976
"10",4,3,0.121,1080,0.993348115932402
"10",4,4,0.121,1080,0.994164493039619
"10",4,5,0.121,1080,0.99394940650869
"10",4,6,0.121,1080,0.993564344515707
"10",4,7,0.121,1080,0.994049907117832
"10",4,8,0.121,1080,0.993748595632468
"10",4,9,0.121,1080,0.993952451981694
"10",4,10,0.121,1080,0.994333136107233
"10",5,1,0.121,1080,0.995504310819452
"10",5,2,0.121,1080,0.994980299120648
"10",5,3,0.121,1080,0.995169118446915
"10",5,4,0.121,1080,0.995304261311482
"10",5,5,0.121,1080,0.995096978805126
"10",5,6,0.121,1080,0.995327292701077
"10",5,7,0.121,1080,0.995756323710559
"10",5,8,0.121,1080,0.995512685870214
"10",5,9,0.121,1080,0.995118297116156
"10",5,10,0.121,1080,0.995587490300882
"11",1,1,0.1605,1080,0.997434569677995
"11",1,2,0.1605,1080,0.997865694450168
"11",1,3,0.1605,1080,0.997890248576265
"11",1,4,0.1605,1080,0.998002740735362
"11",1,5,0.1605,1080,0.9980741190089
"11",1,6,0.1605,1080,0.997552772098975
"11",1,7,0.1605,1080,0.997779850179859
"11",1,8,0.1605,1080,0.9976410908161
"11",1,9,0.1605,1080,0.997575422804445
"11",1,10,0.1605,1080,0.99787273710649
"11",2,1,0.1605,1080,0.997861126240661
"11",2,2,0.1605,1080,0.998015303311505
"11",2,3,0.1605,1080,0.99785827110972
"11",2,4,0.1605,1080,0.997513180949919
"11",2,5,0.1605,1080,0.997608542323367
"11",2,6,0.1605,1080,0.997579800671888
"11",2,7,0.1605,1080,0.997683346754035
"11",2,8,0.1605,1080,0.997480632457186
"11",2,9,0.1605,1080,0.997657269891436
"11",2,10,0.1605,1080,0.997691150778608
"11",3,1,0.1605,1080,0.99796067513949
"11",3,2,0.1605,1080,0.99782800672174
"11",3,3,0.1605,1080,0.997607019586864
"11",3,4,0.1605,1080,0.997848182980393
"11",3,5,0.1605,1080,0.997768810340218
"11",3,6,0.1605,1080,0.997598644536103
"11",3,7,0.1605,1080,0.997915944754739
"11",3,8,0.1605,1080,0.997920512964245
"11",3,9,0.1605,1080,0.997857129057343
"11",3,10,0.1605,1080,0.997729980559413
"11",4,1,0.1605,1080,0.998299103327094
"11",4,2,0.1605,1080,0.997276205081772
"11",4,3,0.1605,1080,0.997306850153877
"11",4,4,0.1605,1080,0.997260026006436
"11",4,5,0.1605,1080,0.997705807117442
"11",4,6,0.1605,1080,0.997387745530554
"11",4,7,0.1605,1080,0.99754211294346
"11",4,8,0.1605,1080,0.997689057015918
"11",4,9,0.1605,1080,0.997571044937001
"11",4,10,0.1605,1080,0.997737213557799
"11",5,1,0.1605,1080,0.998060414380381
"11",5,2,0.1605,1080,0.998139025652305
"11",5,3,0.1605,1080,0.998009973733747
"11",5,4,0.1605,1080,0.998076974139842
"11",5,5,0.1605,1080,0.997915183386488
"11",5,6,0.1605,1080,0.99809124979455
"11",5,7,0.1605,1080,0.998411976170316
"11",5,8,0.1605,1080,0.99843424619166
"11",5,9,0.1605,1080,0.997969240532314
"11",5,10,0.1605,1080,0.9979764735307
"12",1,1,0.2,1080,0.998803509793432
"12",1,2,0.2,1080,0.998955212417459
"12",1,3,0.2,1080,0.998993471172076
"12",1,4,0.2,1080,0.999108818462114
"12",1,5,0.2,1080,0.9990899745979
"12",1,6,0.2,1080,0.998884595512172
"12",1,7,0.2,1080,0.999119477617629
"12",1,8,0.2,1080,0.99891676332078
"12",1,9,0.2,1080,0.999110721882742
"12",1,10,0.2,1080,0.999081789889201
"12",2,1,0.2,1080,0.999054761316288
"12",2,2,0.2,1080,0.998802367741056
"12",2,3,0.2,1080,0.999035727110011
"12",2,4,0.2,1080,0.998879075592352
"12",2,5,0.2,1080,0.999009079221223
"12",2,6,0.2,1080,0.999073414838439
"12",2,7,0.2,1080,0.999030968558442
"12",2,8,0.2,1080,0.999146886874668
"12",2,9,0.2,1080,0.998948169761137
"12",2,10,0.2,1080,0.999005653064093
"12",3,1,0.2,1080,0.999119096933504
"12",3,2,0.2,1080,0.999052667553597
"12",3,3,0.2,1080,0.999060852262296
"12",3,4,0.2,1080,0.999170679632514
"12",3,5,0.2,1080,0.999152216452426
"12",3,6,0.2,1080,0.999014408798981
"12",3,7,0.2,1080,0.999077031337632
"12",3,8,0.2,1080,0.999142699349287
"12",3,9,0.2,1080,0.9991078667518
"12",3,10,0.2,1080,0.999140034560408
"12",4,1,0.2,1080,0.999032491294944
"12",4,2,0.2,1080,0.998970630124544
"12",4,3,0.2,1080,0.998877552855849
"12",4,4,0.2,1080,0.998886879616925
"12",4,5,0.2,1080,0.998978053464992
"12",4,6,0.2,1080,0.999037820872701
"12",4,7,0.2,1080,0.998975388676113
"12",4,8,0.2,1080,0.999059329525794
"12",4,9,0.2,1080,0.998972152861046
"12",4,10,0.2,1080,0.999009459905349
"12",5,1,0.2,1080,0.999194853074486
"12",5,2,0.2,1080,0.999094733149469
"12",5,3,0.2,1080,0.999151455084174
"12",5,4,0.2,1080,0.999247768167936
"12",5,5,0.2,1080,0.999262995532957
"12",5,6,0.2,1080,0.999198469573679
"12",5,7,0.2,1080,0.999258617665514
"12",5,8,0.2,1080,0.999228543619596
"12",5,9,0.2,1080,0.999321811230353
"12",5,10,0.2,1080,0.999326760123985
"13",1,1,0.0025,2060,0.759554386390009
"13",1,2,0.0025,2060,0.749911086463929
"13",1,3,0.0025,2060,0.75890075174646
"13",1,4,0.0025,2060,0.752332237502354
"13",1,5,0.0025,2060,0.760372857259918
"13",1,6,0.0025,2060,0.752428740928178
"13",1,7,0.0025,2060,0.750840526756431
"13",1,8,0.0025,2060,0.757224599541714
"13",1,9,0.0025,2060,0.755220297620753
"13",1,10,0.0025,2060,0.755666649757947
"13",2,1,0.0025,2060,0.721490351703595
"13",2,2,0.0025,2060,0.721369674835799
"13",2,3,0.0025,2060,0.72600507509042
"13",2,4,0.0025,2060,0.723584875762308
"13",2,5,0.0025,2060,0.728414234578891
"13",2,6,0.0025,2060,0.726127845720906
"13",2,7,0.0025,2060,0.724653456102695
"13",2,8,0.0025,2060,0.719179789403638
"13",2,9,0.0025,2060,0.721825734418194
"13",2,10,0.0025,2060,0.723697367921405
"13",3,1,0.0025,2060,0.731351783633609
"13",3,2,0.0025,2060,0.733489134656445
"13",3,3,0.0025,2060,0.733274809493767
"13",3,4,0.0025,2060,0.731684691901393
"13",3,5,0.0025,2060,0.729917175506517
"13",3,6,0.0025,2060,0.731312953852804
"13",3,7,0.0025,2060,0.728234361329574
"13",3,8,0.0025,2060,0.73251344124269
"13",3,9,0.0025,2060,0.729598733235504
"13",3,10,0.0025,2060,0.729855695020242
"13",4,1,0.0025,2060,0.731162202939091
"13",4,2,0.0025,2060,0.734912131917709
"13",4,3,0.0025,2060,0.729580079713352
"13",4,4,0.0025,2060,0.733679667061278
"13",4,5,0.0025,2060,0.730134355800137
"13",4,6,0.0025,2060,0.730437761048191
"13",4,7,0.0025,2060,0.737426550566891
"13",4,8,0.0025,2060,0.730626770716521
"13",4,9,0.0025,2060,0.733414901251965
"13",4,10,0.0025,2060,0.730802075756331
"13",5,1,0.0025,2060,0.749944777009039
"13",5,2,0.0025,2060,0.743870010075757
"13",5,3,0.0025,2060,0.744304941689185
"13",5,4,0.0025,2060,0.748819284391884
"13",5,5,0.0025,2060,0.749305989046385
"13",5,6,0.0025,2060,0.746107290681547
"13",5,7,0.0025,2060,0.754160282673191
"13",5,8,0.0025,2060,0.741584382586023
"13",5,9,0.0025,2060,0.74224601159621
"13",5,10,0.0025,2060,0.742313202344367
"14",1,1,0.042,2060,0.985535335623973
"14",1,2,0.042,2060,0.986586214152522
"14",1,3,0.042,2060,0.986111881732101
"14",1,4,0.042,2060,0.987127927663164
"14",1,5,0.042,2060,0.986983838721647
"14",1,6,0.042,2060,0.98676266124471
"14",1,7,0.042,2060,0.986604867674674
"14",1,8,0.042,2060,0.986521307509118
"14",1,9,0.042,2060,0.986900278556092
"14",1,10,0.042,2060,0.986120256782863
"14",2,1,0.042,2060,0.983990138758412
"14",2,2,0.042,2060,0.9844237379774
"14",2,3,0.042,2060,0.985045966180593
"14",2,4,0.042,2060,0.983795989854387
"14",2,5,0.042,2060,0.984157068747461
"14",2,6,0.042,2060,0.984707347650927
"14",2,7,0.042,2060,0.984769970189578
"14",2,8,0.042,2060,0.983292725440425
"14",2,9,0.042,2060,0.984437061921794
"14",2,10,0.042,2060,0.985116963770006
"14",3,1,0.042,2060,0.985520869627203
"14",3,2,0.042,2060,0.985100975036734
"14",3,3,0.042,2060,0.98558254045554
"14",3,4,0.042,2060,0.985782209279385
"14",3,5,0.042,2060,0.985237640637802
"14",3,6,0.042,2060,0.985198430172871
"14",3,7,0.042,2060,0.985288461968561
"14",3,8,0.042,2060,0.984353501756239
"14",3,9,0.042,2060,0.985426269622006
"14",3,10,0.042,2060,0.985078895357452
"14",4,1,0.042,2060,0.983705387032509
"14",4,2,0.042,2060,0.983558062275926
"14",4,3,0.042,2060,0.982986845745555
"14",4,4,0.042,2060,0.983019203896226
"14",4,5,0.042,2060,0.983518090442744
"14",4,6,0.042,2060,0.983834819635192
"14",4,7,0.042,2060,0.983781523857617
"14",4,8,0.042,2060,0.983599556845609
"14",4,9,0.042,2060,0.98464434442815
"14",4,10,0.042,2060,0.983940649822092
"14",5,1,0.042,2060,0.987676874172191
"14",5,2,0.042,2060,0.987173609758229
"14",5,3,0.042,2060,0.98706511478245
"14",5,4,0.042,2060,0.987918989276033
"14",5,5,0.042,2060,0.986964233489182
"14",5,6,0.042,2060,0.987414202125569
"14",5,7,0.042,2060,0.988192130136107
"14",5,8,0.042,2060,0.987565143381345
"14",5,9,0.042,2060,0.987829338164469
"14",5,10,0.042,2060,0.987611586844661
"15",1,1,0.0815,2060,0.997520223606242
"15",1,2,0.0815,2060,0.997829910142367
"15",1,3,0.0815,2060,0.997813540724969
"15",1,4,0.0815,2060,0.997929268699133
"15",1,5,0.0815,2060,0.997922416384873
"15",1,6,0.0815,2060,0.997794696860755
"15",1,7,0.0815,2060,0.997744827240309
"15",1,8,0.0815,2060,0.99763766465897
"15",1,9,0.0815,2060,0.997891390628642
"15",1,10,0.0815,2060,0.997862268293038
"15",2,1,0.0815,2060,0.997692483173048
"15",2,2,0.0815,2060,0.99782800672174
"15",2,3,0.0815,2060,0.997753392633134
"15",2,4,0.0815,2060,0.997601690009107
"15",2,5,0.0815,2060,0.997719702088024
"15",2,6,0.0815,2060,0.997942592643527
"15",2,7,0.0815,2060,0.997896720206399
"15",2,8,0.0815,2060,0.997631002686773
"15",2,9,0.0815,2060,0.997937072723706
"15",2,10,0.0815,2060,0.997802881569454
"15",3,1,0.0815,2060,0.997970572926754
"15",3,2,0.0815,2060,0.997912137913484
"15",3,3,0.0815,2060,0.997965433691059
"15",3,4,0.0815,2060,0.997990368501282
"15",3,5,0.0815,2060,0.99777375923385
"15",3,6,0.0815,2060,0.997587604696462
"15",3,7,0.0815,2060,0.997774901286227
"15",3,8,0.0815,2060,0.997889487208014
"15",3,9,0.0815,2060,0.997723508929279
"15",3,10,0.0815,2060,0.997744636898247
"15",4,1,0.0815,2060,0.997921464674559
"15",4,2,0.0815,2060,0.997435521388309
"15",4,3,0.0815,2060,0.997623008320137
"15",4,4,0.0815,2060,0.997127167246623
"15",4,5,0.0815,2060,0.997655937496996
"15",4,6,0.0815,2060,0.997217199042313
"15",4,7,0.0815,2060,0.997573329041754
"15",4,8,0.0815,2060,0.997339017962485
"15",4,9,0.0815,2060,0.997539257812519
"15",4,10,0.0815,2060,0.997558863044984
"15",5,1,0.0815,2060,0.998171574145038
"15",5,2,0.0815,2060,0.99835868039274
"15",5,3,0.0815,2060,0.998213449398847
"15",5,4,0.0815,2060,0.998227534711492
"15",5,5,0.0815,2060,0.998096198688182
"15",5,6,0.0815,2060,0.997970192242628
"15",5,7,0.0815,2060,0.99825418260028
"15",5,8,0.0815,2060,0.99803148238684
"15",5,9,0.0815,2060,0.998245807549518
"15",5,10,0.0815,2060,0.998184517405307
"16",1,1,0.121,2060,0.999486457114648
"16",1,2,0.121,2060,0.999565258728635
"16",1,3,0.121,2060,0.999604469193565
"16",1,4,0.121,2060,0.999570017280204
"16",1,5,0.121,2060,0.999557074019936
"16",1,6,0.121,2060,0.999538610839847
"16",1,7,0.121,2060,0.999634543239483
"16",1,8,0.121,2060,0.999521670396261
"16",1,9,0.121,2060,0.999611892534013
"16",1,10,0.121,2060,0.999605801588005
"16",2,1,0.121,2060,0.99951615047644
"16",2,2,0.121,2060,0.999495974217787
"16",2,3,0.121,2060,0.999523193132763
"16",2,4,0.121,2060,0.999609227745135
"16",2,5,0.121,2060,0.999598187905494
"16",2,6,0.121,2060,0.999609037403072
"16",2,7,0.121,2060,0.999594571406301
"16",2,8,0.121,2060,0.999583150882535
"16",2,9,0.121,2060,0.999595713458678
"16",2,10,0.121,2060,0.999586767381728
"16",3,1,0.121,2060,0.999581057119845
"16",3,2,0.121,2060,0.999603517483251
"16",3,3,0.121,2060,0.999517863555005
"16",3,4,0.121,2060,0.999620648268901
"16",3,5,0.121,2060,0.999557454704061
"16",3,6,0.121,2060,0.999588480460293
"16",3,7,0.121,2060,0.999517292528817
"16",3,8,0.121,2060,0.999547366574735
"16",3,9,0.121,2060,0.99957039796433
"16",3,10,0.121,2060,0.999577821304778
"16",4,1,0.121,2060,0.99951748287088
"16",4,2,0.121,2060,0.999531568183525
"16",4,3,0.121,2060,0.999426118680751
"16",4,4,0.121,2060,0.999443439808463
"16",4,5,0.121,2060,0.999524715869265
"16",4,6,0.121,2060,0.999499019690791
"16",4,7,0.121,2060,0.999466471198058
"16",4,8,0.121,2060,0.99953194886765
"16",4,9,0.121,2060,0.999513866371687
"16",4,10,0.121,2060,0.999495212849536
"16",5,1,0.121,2060,0.999672040625848
"16",5,2,0.121,2060,0.999653006419572
"16",5,3,0.121,2060,0.999685364570242
"16",5,4,0.121,2060,0.999683461149615
"16",5,5,0.121,2060,0.999678131571857
"16",5,6,0.121,2060,0.999622551689529
"16",5,7,0.121,2060,0.999708395959837
"16",5,8,0.121,2060,0.999658335997329
"16",5,9,0.121,2060,0.999649960946567
"16",5,10,0.121,2060,0.999696594751946
"17",1,1,0.1605,2060,0.999882558947271
"17",1,2,0.1605,2060,0.999893789128975
"17",1,3,0.1605,2060,0.999907303415431
"17",1,4,0.1605,2060,0.999902925547988
"17",1,5,0.1605,2060,0.999903306232113
"17",1,6,0.1605,2060,0.999882368605209
"17",1,7,0.1605,2060,0.999908064783682
"17",1,8,0.1605,2060,0.999905399994804
"17",1,9,0.1605,2060,0.999893408444849
"17",1,10,0.1605,2060,0.999885794762339
"17",2,1,0.1605,2060,0.999890553313908
"17",2,2,0.1605,2060,0.999917962570946
"17",2,3,0.1605,2060,0.999895882891665
"17",2,4,0.1605,2060,0.999878181079828
"17",2,5,0.1605,2060,0.99990654204718
"17",2,6,0.1605,2060,0.999883891341711
"17",2,7,0.1605,2060,0.999899309048795
"17",2,8,0.1605,2060,0.99987970381633
"17",2,9,0.1605,2060,0.999908255125745
"17",2,10,0.1605,2060,0.999899689732921
"17",3,1,0.1605,2060,0.999896453917854
"17",3,2,0.1605,2060,0.999905971020992
"17",3,3,0.1605,2060,0.999867712266375
"17",3,4,0.1605,2060,0.999906922731306
"17",3,5,0.1605,2060,0.999897405628167
"17",3,6,0.1605,2060,0.999875516290949
"17",3,7,0.1605,2060,0.99991130059875
"17",3,8,0.1605,2060,0.999904257942427
"17",3,9,0.1605,2060,0.999880465184581
"17",3,10,0.1605,2060,0.999899880074983
"17",4,1,0.1605,2060,0.999899309048795
"17",4,2,0.1605,2060,0.999861240636241
"17",4,3,0.1605,2060,0.999882558947271
"17",4,4,0.1605,2060,0.999862382688618
"17",4,5,0.1605,2060,0.999880845868706
"17",4,6,0.1605,2060,0.999897215286105
"17",4,7,0.1605,2060,0.999883510657585
"17",4,8,0.1605,2060,0.999889030577406
"17",4,9,0.1605,2060,0.999868663976689
"17",4,10,0.1605,2060,0.999884843052025
"17",5,1,0.1605,2060,0.999905019310678
"17",5,2,0.1605,2060,0.999926527963771
"17",5,3,0.1605,2060,0.999897976654356
"17",5,4,0.1605,2060,0.999900451101172
"17",5,5,0.1605,2060,0.999898357338481
"17",5,6,0.1605,2060,0.999919675649511
"17",5,7,0.1605,2060,0.999924243859018
"17",5,8,0.1605,2060,0.999914726755879
"17",5,9,0.1605,2060,0.999917201202695
"17",5,10,0.1605,2060,0.999912823335252
"18",1,1,0.2,2060,0.999961360561258
"18",1,2,0.2,2060,0.999968783901706
"18",1,3,0.2,2060,0.999963835008074
"18",1,4,0.2,2060,0.99996630945489
"18",1,5,0.2,2060,0.999969354927894
"18",1,6,0.2,2060,0.999969164585831
"18",1,7,0.2,2060,0.999977349294531
"18",1,8,0.2,2060,0.999964406034262
"18",1,9,0.2,2060,0.999965548086639
"18",1,10,0.2,2060,0.999973923137401
"18",2,1,0.2,2060,0.999966499796953
"18",2,2,0.2,2060,0.999965357744576
"18",2,3,0.2,2060,0.999966690139015
"18",2,4,0.2,2060,0.999963263981886
"18",2,5,0.2,2060,0.999965548086639
"18",2,6,0.2,2060,0.999977539636593
"18",2,7,0.2,2060,0.999970116296145
"18",2,8,0.2,2060,0.999977729978656
"18",2,9,0.2,2060,0.999962502613635
"18",2,10,0.2,2060,0.999962121929509
"18",3,1,0.2,2060,0.999967641849329
"18",3,2,0.2,2060,0.999966119112827
"18",3,3,0.2,2060,0.999969164585831
"18",3,4,0.2,2060,0.999975065189777
"18",3,5,0.2,2060,0.999965928770764
"18",3,6,0.2,2060,0.999969164585831
"18",3,7,0.2,2060,0.999970687322334
"18",3,8,0.2,2060,0.999965738428702
"18",3,9,0.2,2060,0.999969925954083
"18",3,10,0.2,2060,0.999972781085024
"18",4,1,0.2,2060,0.999968974243769
"18",4,2,0.2,2060,0.999969925954083
"18",4,3,0.2,2060,0.999970877664396
"18",4,4,0.2,2060,0.999965167402513
"18",4,5,0.2,2060,0.999955459957312
"18",4,6,0.2,2060,0.999973352111212
"18",4,7,0.2,2060,0.999972019716773
"18",4,8,0.2,2060,0.999967451507267
"18",4,9,0.2,2060,0.999971258348522
"18",4,10,0.2,2060,0.999964406034262
"18",5,1,0.2,2060,0.999972210058836
"18",5,2,0.2,2060,0.999976016900091
"18",5,3,0.2,2060,0.999971639032647
"18",5,4,0.2,2060,0.999974874847715
"18",5,5,0.2,2060,0.999976968610405
"18",5,6,0.2,2060,0.999977729978656
"18",5,7,0.2,2060,0.999972590742961
"18",5,8,0.2,2060,0.999978301004844
"18",5,9,0.2,2060,0.999977729978656
"18",5,10,0.2,2060,0.9999821078461
"19",1,1,0.0025,3040,0.804682205367856
"19",1,2,0.0025,3040,0.798196109236929
"19",1,3,0.0025,3040,0.805450996959381
"19",1,4,0.0025,3040,0.800862230510139
"19",1,5,0.0025,3040,0.80421377355138
"19",1,6,0.0025,3040,0.804183318821337
"19",1,7,0.0025,3040,0.797854445234258
"19",1,8,0.0025,3040,0.808510555276334
"19",1,9,0.0025,3040,0.799383082340358
"19",1,10,0.0025,3040,0.803369416160936
"19",2,1,0.0025,3040,0.767451488232245
"19",2,2,0.0025,3040,0.768546716461419
"19",2,3,0.0025,3040,0.769127069410803
"19",2,4,0.0025,3040,0.76774880253429
"19",2,5,0.0025,3040,0.774823245981237
"19",2,6,0.0025,3040,0.771758167744463
"19",2,7,0.0025,3040,0.771982581036468
"19",2,8,0.0025,3040,0.765972340062465
"19",2,9,0.0025,3040,0.767403522032427
"19",2,10,0.0025,3040,0.768467534163307
"19",3,1,0.0025,3040,0.77200199592687
"19",3,2,0.0025,3040,0.778567084013846
"19",3,3,0.0025,3040,0.777173589772312
"19",3,4,0.0025,3040,0.771483123463761
"19",3,5,0.0025,3040,0.773411478901677
"19",3,6,0.0025,3040,0.777131714518503
"19",3,7,0.0025,3040,0.770373619579879
"19",3,8,0.0025,3040,0.776857241263989
"19",3,9,0.0025,3040,0.772210420485603
"19",3,10,0.0025,3040,0.773299938452894
"19",4,1,0.0025,3040,0.771919387471628
"19",4,2,0.0025,3040,0.775446616236806
"19",4,3,0.0025,3040,0.771767113821413
"19",4,4,0.0025,3040,0.773669582738792
"19",4,5,0.0025,3040,0.773004717913539
"19",4,6,0.0025,3040,0.775844240805931
"19",4,7,0.0025,3040,0.776574202616651
"19",4,8,0.0025,3040,0.773867157799947
"19",4,9,0.0025,3040,0.777123529809804
"19",4,10,0.0025,3040,0.774317887804584
"19",5,1,0.0025,3040,0.79489900402564
"19",5,2,0.0025,3040,0.788407007290767
"19",5,3,0.0025,3040,0.791442582507812
"19",5,4,0.0025,3040,0.794476254304229
"19",5,5,0.0025,3040,0.794277537190698
"19",5,6,0.0025,3040,0.79114621991608
"19",5,7,0.0025,3040,0.797670194117498
"19",5,8,0.0025,3040,0.794672687313007
"19",5,9,0.0025,3040,0.794053504582818
"19",5,10,0.0025,3040,0.793488188656393
"2",1,1,0.042,100,0.687210888251222
"2",1,2,0.042,100,0.696082731796899
"2",1,3,0.042,100,0.711529561216815
"2",1,4,0.042,100,0.693004900641919
"2",1,5,0.042,100,0.683725534739853
"2",1,6,0.042,100,0.667211267031927
"2",1,7,0.042,100,0.692970448728558
"2",1,8,0.042,100,0.691184659495656
"2",1,9,0.042,100,0.693341425408895
"2",1,10,0.042,100,0.691585900563974
"2",2,1,0.042,100,0.639767367737725
"2",2,2,0.042,100,0.666597413879496
"2",2,3,0.042,100,0.648757794388507
"2",2,4,0.042,100,0.673069044013652
"2",2,5,0.042,100,0.666400029160404
"2",2,6,0.042,100,0.683626937551339
"2",2,7,0.042,100,0.684205006395969
"2",2,8,0.042,100,0.657161396459771
"2",2,9,0.042,100,0.692568255949926
"2",2,10,0.042,100,0.67921366648397
"2",3,1,0.042,100,0.6566341489459
"2",3,2,0.042,100,0.670471826567165
"2",3,3,0.042,100,0.674441981312407
"2",3,4,0.042,100,0.665528643197046
"2",3,5,0.042,100,0.663312680902286
"2",3,6,0.042,100,0.695210394123227
"2",3,7,0.042,100,0.689131249322501
"2",3,8,0.042,100,0.657312337715547
"2",3,9,0.042,100,0.677288166176996
"2",3,10,0.042,100,0.663814612921809
"2",4,1,0.042,100,0.671960872524209
"2",4,2,0.042,100,0.666917569229074
"2",4,3,0.042,100,0.666144590112168
"2",4,4,0.042,100,0.653146701671841
"2",4,5,0.042,100,0.650429188041684
"2",4,6,0.042,100,0.669743768177072
"2",4,7,0.042,100,0.671119560606769
"2",4,8,0.042,100,0.68066807018559
"2",4,9,0.042,100,0.639319873548154
"2",4,10,0.042,100,0.6586397832613
"2",5,1,0.042,100,0.679646123650582
"2",5,2,0.042,100,0.681521373652985
"2",5,3,0.042,100,0.664190728837841
"2",5,4,0.042,100,0.664668106731266
"2",5,5,0.042,100,0.667878606303996
"2",5,6,0.042,100,0.680825102387375
"2",5,7,0.042,100,0.709167416217848
"2",5,8,0.042,100,0.672344982806877
"2",5,9,0.042,100,0.698061527881448
"2",5,10,0.042,100,0.701615404535414
"20",1,1,0.042,3040,0.994876943380564
"20",1,2,0.042,3040,0.995275900344129
"20",1,3,0.042,3040,0.995013799323696
"20",1,4,0.042,3040,0.995390676607979
"20",1,5,0.042,3040,0.995289414630586
"20",1,6,0.042,3040,0.994996287853921
"20",1,7,0.042,3040,0.995104211803511
"20",1,8,0.042,3040,0.995134095507366
"20",1,9,0.042,3040,0.995140947821626
"20",1,10,0.042,3040,0.994871613802807
"20",2,1,0.042,3040,0.994362068100774
"20",2,2,0.042,3040,0.994600566705424
"20",2,3,0.042,3040,0.994751888645325
"20",2,4,0.042,3040,0.994517958250182
"20",2,5,0.042,3040,0.995012657271319
"20",2,6,0.042,3040,0.994714200916897
"20",2,7,0.042,3040,0.994749985224697
"20",2,8,0.042,3040,0.994598472942733
"20",2,9,0.042,3040,0.994731522044609
"20",2,10,0.042,3040,0.994901307164599
"20",3,1,0.042,3040,0.995060052444949
"20",3,2,0.042,3040,0.99531720457175
"20",3,3,0.042,3040,0.99509317196387
"20",3,4,0.042,3040,0.995147800135885
"20",3,5,0.042,3040,0.995044063711676
